scenario,condition,ID,content_mean,content_variance,alpha_accuracy_mean,alpha_accuracy_variance,alpha_target_mean,alpha_target_variance,alpha0,beta,gamma,epoch,action,action_prob,alpha_target_prior,alpha_accuracy_prior,content_prior,alpha_target_posterior,alpha_accuracy_posterior,content_posterior,alpha_target_prior_sd,alpha_accuracy_prior_sd,content_prior_sd,alpha_target_posterior_sd,alpha_accuracy_posterior_sd,content_posterior_sd
All,Differing-content-generalization,383,0.8,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.93419,-0.2725353810190546,0.7861848378598585,0.33930967131307993,-0.2754124484549278,0.7857908074624701,0.3205722691820779,0.0831769564911683,0.05147876258639282,0.16904182636074896,0.08198794715195831,0.05154676958505743,0.1533108926096185
All,Differing-content-generalization,383,0.8,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.70557,-0.2622364897756861,0.7877667884941647,0.4997751121064153,-0.27064381419163175,0.7869685582453468,0.38571754116109774,0.08641299220813785,0.051451825283862954,0.25,0.08416699079280242,0.05182846876237243,0.193734512643744
All,Differing-content-generalization,383,0.8,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.96564,-0.2771416403108585,0.7861209672158669,0.30628155227170245,-0.2792058646017258,0.7863405835001214,0.2973532598227164,0.08131590802103526,0.051325910979252334,0.14454198374275004,0.08042845625703705,0.05144490646555965,0.1362096940209014
All,Differing-content-generalization,383,0.8,0.01,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.87897,-0.2701425340704324,0.7869137944761664,0.3836239166646605,-0.2743637733539008,0.7868589375684358,0.3432466090010122,0.08427438261099117,0.05135103638095696,0.19645128947363358,0.08293635195633535,0.05137704566374792,0.1682094900435696
All,Differing-content-generalization,230,0.2,0.0225,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.93707,-0.08535951725046381,0.8175952908374289,0.2522811018353323,-0.09161211995750973,0.8202611281317068,0.23825753482358658,0.12983314003109922,0.13438379739070302,0.12943130405929126,0.12749346609606643,0.13266506892538343,0.11750665603173424
All,Differing-content-generalization,230,0.2,0.0225,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.90358,-0.07402151524648824,0.816667555978022,0.2746634958954372,-0.08312443771493834,0.8189467910820535,0.25210001292232453,0.13310965768736926,0.1363246816209873,0.1457503674395641,0.1302340396104964,0.13487872610550675,0.1269100629892186
All,Differing-content-generalization,230,0.2,0.0225,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.52237,-0.03335396535547513,0.8168192432720267,0.500410611272736,-0.06124680286664159,0.81465014792638,0.32413506096837885,0.13864277896639454,0.13704503014721003,0.25,0.13456867883497312,0.13830017436204622,0.17043559269889696
All,Differing-content-generalization,230,0.2,0.0225,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.94891,-0.093109346493108,0.8207481398101474,0.23794890859769535,-0.09816052031823876,0.8222356191252544,0.22894014264904267,0.12708996897790173,0.13211332163876402,0.11981478501473458,0.12553091484223614,0.13184692128929495,0.11111317042934203
All,Differing-content-generalization,230,0.2,0.0225,0.8,0.0225,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.81887,-0.06050723228979131,0.8143968061606387,0.3227616528687274,-0.07592885542510637,0.8153326684048009,0.2756359281469691,0.13537211594675036,0.13952242647118882,0.17481247019532034,0.13185565825068798,0.13854999351891714,0.14196430744065355
All,Differing-content-generalization,210,0.2,0.0225,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_4,Debunk,0.95315,-0.43398667707150207,0.4815496269623594,0.4028558982794861,-0.43880587617689054,0.47659729806393064,0.3868068737819304,0.09595881915980363,0.23816488422023852,0.21629167892437037,0.08806603021595867,0.2375894435914173,0.20673352619214616
All,Differing-content-generalization,210,0.2,0.0225,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_3,Debunk,0.9292,-0.4282490528091018,0.4877831720755198,0.4246487007722053,-0.4347079511941701,0.4811023181122308,0.4058678915708497,0.10413563527971241,0.2380739790148809,0.2267463111648576,0.09417421581435877,0.23789737882318726,0.21611894539268287
All,Differing-content-generalization,210,0.2,0.0225,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_1,Debunk,0.86629,-0.39439557219474547,0.5187419875873537,0.4997121221210937,-0.4156418705673237,0.5019670968025179,0.4571891005215879,0.14896538492616396,0.24346923157947672,0.25,0.12007269001574658,0.24203503282750274,0.23504432493417965
All,Differing-content-generalization,210,0.2,0.0225,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_5,Debunk,0.95993,-0.4381952640569679,0.4776587748077254,0.3863251381180874,-0.4423417224997984,0.4727253165059826,0.3758728127941252,0.09020058613162121,0.2376996982404098,0.2093847614944952,0.08320479804903133,0.2371692950293109,0.20098791117456866
All,Differing-content-generalization,210,0.2,0.0225,0.5,0.0625,0.2,0.0625,1.0,10.0,1.0,epoch_2,Debunk,0.91419,-0.41745845855141644,0.5034454451946908,0.45469822618924743,-0.42867606299278577,0.4916369776901888,0.4269985926559936,0.11981980377086124,0.24037068208127077,0.23707677763335203,0.10332870402664368,0.23871330681984806,0.22455750561945306
All,Differing-content-generalization,232,0.2,0.0225,0.8,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.90832,0.2762126558449332,0.8734053703274536,0.1533725707652877,0.2745160045128159,0.877466689882294,0.14339425227451774,0.0516072511606009,0.09505989294319497,0.08140865019102977,0.05168082695267035,0.09133814055010589,0.07225203484717653
All,Differing-content-generalization,232,0.2,0.0225,0.8,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.85975,0.2790566087398007,0.8672752668678335,0.17476730283377756,0.276411094355996,0.8726559216617222,0.15615918073914584,0.05185136219329733,0.0992367462686814,0.09635314964082074,0.052024450260731686,0.09460489523575336,0.08041904833406172
All,Differing-content-generalization,232,0.2,0.0225,0.8,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.28254,0.2893370261072608,0.850636244740453,0.49940258919610697,0.2832113130670955,0.8613415753947824,0.22048937420869053,0.050890908184764716,0.11059190451024774,0.25,0.05150284569473223,0.1028710301091169,0.11845760585028957
All,Differing-content-generalization,232,0.2,0.0225,0.8,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.93271,0.27470068116791657,0.8789968308162825,0.1414586112256026,0.27319816447423295,0.8824947004296402,0.1347150784943228,0.05162232357741671,0.0913334159794798,0.0729803908057535,0.051528705806319734,0.08828298947966629,0.06675611393641943
All,Differing-content-generalization,232,0.2,0.0225,0.8,0.0225,0.8,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.75425,0.2828431495380869,0.8613029706563045,0.21951786941904702,0.279362925485457,0.8686594469408514,0.17534682198833917,0.052164382808640476,0.10373890549626322,0.12684685430852294,0.052412555567977706,0.09807489618974749,0.09273988143835105
All,Differing-content-generalization,440,0.8,0.0225,0.5,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.92114,-0.21507249002762677,0.4948742848057108,0.3225249994092781,-0.22221886978981828,0.49495433558496293,0.3030121135236952,0.10925296846601008,0.049671075745828956,0.17168173191363428,0.10545204199413809,0.04987586561667369,0.15800215092778766
All,Differing-content-generalization,440,0.8,0.0225,0.5,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.89486,-0.20586949897064413,0.4952645816772755,0.35154974288726915,-0.21524541482307347,0.4954537033902973,0.3207188976284215,0.11400755695347338,0.04992945789769972,0.18968446270157113,0.10966163455803912,0.04997088701705955,0.17117819787274705
All,Differing-content-generalization,440,0.8,0.0225,0.5,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.68382,-0.16411519077178258,0.49690179934672973,0.5007485055691401,-0.18923969533037063,0.496259817790066,0.3987921497645743,0.1280999284291107,0.050623610265330916,0.25,0.11987633694273926,0.050581532497619666,0.21276077690173045
All,Differing-content-generalization,440,0.8,0.0225,0.5,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.94242,-0.22365205513679817,0.49497666810754,0.2999229275170594,-0.22868565236457755,0.49502326351379106,0.2876510319460993,0.105499047241119,0.04969480866639658,0.1579143528794263,0.10286642262480128,0.04963551240106941,0.14834557731595696
All,Differing-content-generalization,440,0.8,0.0225,0.5,0.0025,0.8,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.82645,-0.19015350459195168,0.49588145607510936,0.4007889241914063,-0.20624937572443977,0.49549814953916554,0.35124359892907303,0.12057943026506676,0.050533319439163775,0.2141970281172646,0.11420088779855543,0.05048793266594601,0.18845277983410594
All,Differing-content-generalization,173,0.2,0.0225,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.95018,-0.3699501692825257,0.19487737404765268,0.4596671833009397,-0.3746737906250038,0.1916243139366448,0.45019682671097694,0.09105974346793853,0.13905859553452318,0.24170387975849275,0.08683728141037121,0.13700354521803987,0.2376227116721378
All,Differing-content-generalization,173,0.2,0.0225,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.94216,-0.36434256174784857,0.19815648962958182,0.47007745325877837,-0.3702133267438589,0.19494692531619676,0.45820918410830025,0.09542656023874535,0.14120092045097982,0.24520351997879766,0.08970505939756855,0.1386654073439817,0.24139134080848315
All,Differing-content-generalization,173,0.2,0.0225,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.92181,-0.3447591161661013,0.21173046185587918,0.500714108635432,-0.3547664284707067,0.206051409402968,0.4850761011739782,0.11089602867352112,0.14923168877168003,0.25,0.10136807607729387,0.1461059531690416,0.24648433524233504
All,Differing-content-generalization,173,0.2,0.0225,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.95351,-0.37426502717956633,0.19241973280998137,0.4510464716942061,-0.3787074421017968,0.1900820667659836,0.4413322796861407,0.08707215456914581,0.13687149153461278,0.23917359192830023,0.08294436912702334,0.13612990292785682,0.2364561557247909
All,Differing-content-generalization,173,0.2,0.0225,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.92708,-0.355149837882268,0.20196904223439854,0.4864175863326825,-0.3628061288227672,0.19782000527329807,0.47430126605155865,0.10177879701128578,0.14335700545282945,0.24910728810644092,0.09472458500404919,0.14035588173115948,0.2460387419341641
All,Differing-content-generalization,11,0.2,0.0025,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.95062,-0.3690418528872843,0.2014800720078935,0.45669659507275545,-0.374949259015912,0.19821674034393177,0.4464916278715252,0.09272536187745457,0.14829526638804777,0.23822584984181228,0.08745321598006521,0.14575961874729648,0.23510327668647243
All,Differing-content-generalization,11,0.2,0.0025,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.94136,-0.36240622685849827,0.20524917504839196,0.4644531696340751,-0.36922778491370867,0.20131595398504876,0.4550574257743579,0.09754787744440176,0.14991483427702482,0.24192787730877716,0.09147101244221756,0.14762634765908733,0.23771839546071716
All,Differing-content-generalization,11,0.2,0.0025,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.91847,-0.3448234697699985,0.2170895553255763,0.5002813455610193,-0.3545772059297435,0.21137041169071988,0.4809813238996607,0.11203443971090435,0.15632224105242543,0.25,0.10283339273897074,0.15272095392012702,0.24568939377988167
All,Differing-content-generalization,11,0.2,0.0025,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.95283,-0.3744413765117866,0.1992732196001921,0.4470700334995664,-0.37813674563541555,0.19656562981078574,0.4376374735408189,0.08890258163957168,0.1481106908758448,0.23518652049135907,0.08470889838949515,0.1467226810638184,0.23159549303418195
All,Differing-content-generalization,11,0.2,0.0025,0.2,0.0225,0.2,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.929,-0.3560622826723072,0.21085074634701986,0.4798730487061615,-0.36369234501833414,0.20552935025022184,0.46596480762189374,0.10345821288041426,0.15393198443050765,0.2462574933348279,0.09571399662328212,0.1502006114293331,0.24198457306540655
All,Differing-content-generalization,334,0.8,0.01,0.2,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.9485,-0.3177132979539483,0.11816730887592801,0.47393685560041565,-0.3188348615985298,0.11701335693661996,0.4653216857694037,0.04505811133305523,0.08768381102056028,0.24509043047197412,0.04452664139040954,0.0866082812617961,0.24358728212186145
All,Differing-content-generalization,334,0.8,0.01,0.2,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.94922,-0.31691140341121604,0.11968768723244518,0.4795852428959288,-0.3177980262588545,0.118718665694575,0.47280163370414485,0.04533186796394758,0.09015263416091042,0.24701211847720345,0.04489886508968953,0.08886540581541454,0.2456222474880778
All,Differing-content-generalization,334,0.8,0.01,0.2,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.94263,-0.3140465071901521,0.12495379649047252,0.4999514796209141,-0.31533923839130734,0.12283551837139048,0.49170851914975006,0.04652549424301523,0.0941028901867538,0.25,0.04585408985592573,0.09220270276329018,0.24809282192988397
All,Differing-content-generalization,334,0.8,0.01,0.2,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.95364,-0.31851008243299295,0.1160199238304156,0.466280492007663,-0.31964248068554385,0.11475416517685957,0.45821622094197817,0.04492981464053278,0.0865012965250371,0.24341780579865752,0.044269365998248426,0.0856438868657716,0.2424435917829891
All,Differing-content-generalization,334,0.8,0.01,0.2,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.94514,-0.3154901560735097,0.12112471983053094,0.49196161281322237,-0.31665345226803665,0.1199641461798232,0.4825688011425885,0.045981386524541444,0.09144464007540701,0.24907285485962583,0.045507902350245995,0.08997161075933285,0.2474448500069128
All,Differing-content-generalization,302,0.8,0.0025,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.96097,-0.3510100494742343,0.7595542567849523,0.3412235055182477,-0.3522530500175742,0.7593974133770534,0.3288093439420088,0.056900224989922976,0.056591018252462,0.1700545537518819,0.0562815201617988,0.05640034775115951,0.1587898807962726
All,Differing-content-generalization,302,0.8,0.0025,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.94578,-0.3493299854386893,0.7602685828977205,0.36295971818381706,-0.35089910084561354,0.7597380251021297,0.34180750404027244,0.05769998972385674,0.05714420505645884,0.18480268633275287,0.05689148094049949,0.05713692220439519,0.16862210429488467
All,Differing-content-generalization,302,0.8,0.0025,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.75731,-0.3425233888076998,0.76208649573833,0.49949900707170825,-0.3462122870737322,0.7607434892873208,0.40764342050061164,0.06050660951831067,0.056438242770394095,0.25,0.05899479925100719,0.05675321996460857,0.20485184518474162
All,Differing-content-generalization,302,0.8,0.0025,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.97107,-0.35155619921798265,0.7588884965859619,0.3306395803188318,-0.35246194084250915,0.7587453331710349,0.32205822629326114,0.05659623809998707,0.05662910650310918,0.1601709239024539,0.05625586948338041,0.05659200243133785,0.15171938072259286
All,Differing-content-generalization,302,0.8,0.0025,0.8,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.88955,-0.346899652148118,0.7604668981144651,0.4051346738670305,-0.3491845844670574,0.7599937709168904,0.36864660844306923,0.05902565348729641,0.056702026446422096,0.20992073429006983,0.057872365176782105,0.05691605878994346,0.18385989060681784
All,Differing-content-generalization,235,0.2,0.0225,0.8,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.95528,-0.30738311563053144,0.7505784777113977,0.33066450273401726,-0.30793288687866915,0.7488960059085127,0.3161421465010386,0.04898576730927095,0.284211967950581,0.16744753904727586,0.04882607594285763,0.28496919283199196,0.15485313491582262
All,Differing-content-generalization,235,0.2,0.0225,0.8,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_3,Debunk,0.93402,-0.3069828608757769,0.759181076542029,0.3546732851234082,-0.30779425170425906,0.7515819654955487,0.33173846352515907,0.049194462294182645,0.2796460289983901,0.1850624997743737,0.04896623321219383,0.2825968497306891,0.16669771853614526
All,Differing-content-generalization,235,0.2,0.0225,0.8,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_1,Debunk,0.7457,-0.3021720211852155,0.7881193324940717,0.4994674885712742,-0.3046216111875135,0.7608857321960452,0.4024323980014363,0.05090909779979061,0.2579695947471471,0.25,0.050191596354433106,0.27386366021137554,0.20592246139055687
All,Differing-content-generalization,235,0.2,0.0225,0.8,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_5,Debunk,0.96505,-0.3076593799209298,0.7447562356232492,0.3126016222730474,-0.30816124305673254,0.7449122366566905,0.30418045373708535,0.04857080118033464,0.28633895380610624,0.1565479046731672,0.04841458610887999,0.2855096739617385,0.1472687628141898
All,Differing-content-generalization,235,0.2,0.0225,0.8,0.0625,0.2,0.0025,1.0,10.0,1.0,epoch_2,Debunk,0.88287,-0.30449515081476164,0.765737142212325,0.39875154710034305,-0.3062167002437534,0.7550928040213997,0.35658446557594337,0.04967949377244219,0.2744153572240722,0.21046254887499516,0.04921923814158476,0.27951426966053505,0.18265268993125053
All,Differing-content-generalization,356,0.8,0.01,0.5,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_4,Debunk,0.93359,-0.28534333893629965,0.47883120343863894,0.36363936413735626,-0.2881218572467822,0.47895737181230175,0.3456107965265775,0.06898632492173587,0.0491399475777117,0.1902032025084543,0.06786566636667929,0.04895664499586497,0.17942666473919916
All,Differing-content-generalization,356,0.8,0.01,0.5,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_3,Debunk,0.91621,-0.28206951786213236,0.479700173221384,0.3892734002236211,-0.28555871436246777,0.4790739833919784,0.36440765203393505,0.07160216815457762,0.049462791758422116,0.20591123474813866,0.06980884796965779,0.04913119870185711,0.18940655497347939
All,Differing-content-generalization,356,0.8,0.01,0.5,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_1,Debunk,0.80085,-0.2696598152165871,0.4822451623060137,0.4992906677584157,-0.2771226149413965,0.4807803503606245,0.4310696023482456,0.07790010343268942,0.04969525022453751,0.25,0.07490713084011638,0.04978169679563644,0.2226735548979453
All,Differing-content-generalization,356,0.8,0.01,0.5,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_5,Debunk,0.94869,-0.28791468769481965,0.47958370609858414,0.3412233631648338,-0.2895417858926657,0.4799565925711948,0.32855611474778845,0.06758746103251176,0.04886140078031492,0.1789586265546678,0.06716390792682868,0.04880490194403186,0.16939529223095337
All,Differing-content-generalization,356,0.8,0.01,0.5,0.0025,0.5,0.0225,1.0,10.0,1.0,epoch_2,Debunk,0.87602,-0.2779157996534086,0.480842254720441,0.4319486263706579,-0.2820895561670175,0.4798713065155421,0.3905570333435253,0.07404501822861065,0.04970461422606203,0.2266085799341722,0.07246770592714669,0.04958039716088933,0.20546534470262579
All,Differing-content-generalization,199,0.2,0.0225,0.5,0.0225,0.2,0.0025,1.0,10.0,1.0,epoch_4,Debunk,0.94478,-0.309509261768263,0.481256069120853,0.37017615886828087,-0.31021568172474717,0.4794123630474105,0.35488318160663984,0.04705320969748673,0.14784655241017092,0.19381767324959664,0.046723962289482376,0.14770332484015194,0.18287315513767813
